name,Modification,Chassis ID,Engine,Drive
NAKED,TURBO G,"LA-,L760S",EF-DET,Full-time 4WD
NAKED,G,"LA-,L760S",EF-VE,Full-time 4WD
NAKED,G,"LA-,L760S",EF-VE,Full-time 4WD
NAKED,TURBO X,"GF-,L750S",EF-DET,FF
TANTO,G,"DBA-,L375S",KF,FF
TANTO,X LIMITED,"DBA-,L375S",KF,FF
TANTO,X,"DBA-,L375S",KF,FF
TANTO,L,"DBA-,L375S",KF,FF
TANTO,G SPECIAL,"DBA-,L375S",KF,FF
TANTO,G SPECIAL,"DBA-,L385S",KF,Full-time 4WD
MOVE CONTE,CUSTOM X VS SMART SELECTION SN,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM X VS,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM X SMART SELECTION SN,"DBA-,L575S",KF,FF
MIRA,TD,"GF-,L710S",EF-SE,Full-time 4WD
MIRA,TD,"GF-,L710S",EF-SE,Full-time 4WD
MIRA,TA,"GD-,L700V",EF-SE,FF
MIRA,TA,"GD-,L700V",EF-SE,FF
MIRA,TA SPECIAL,"GD-,L700V",EF-SE,FF
MIRA,TA SPECIAL,"GD-,L700V",EF-SE,FF
OPTI,PICO LIMITED,"E-,L300S",EF-ZL,FF
OPTI,PICO LIMITED,"E-,L300S",EF-ZL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,PICO LIMITED,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,PICO LIMITED,"E-,L310S",EF-ZL,Full-time 4WD
OPTI,AD-4,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,AD-4,"E-,L310S",EF-ZL,Full-time 4WD
NAKED,TURBO X LIMITED,"GF-,L750S",EF-DET,FF
NAKED,TURBO G LIMITED,"GF-,L750S",EF-DET,FF
NAKED,TURBO G LIMITED,"GF-,L750S",EF-DET,FF
NAKED,TURBO X,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO X LIMITED,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO G LIMITED,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO G LIMITED,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,MEMORIAL EDITION,"TA-,L750S",EF-VE,FF
TANTO,CUSTOM X,"DBA-,L375S",KF,FF
TANTO,CUSTOM L,"DBA-,L375S",KF,FF
TANTO,CUSTOM X SPECIAL,"DBA-,L375S",KF,FF
TANTO,CUSTOM X SPECIAL,"DBA-,L385S",KF,Full-time 4WD
TANTO,CUSTOM RS,"DBA-,L375S",KF,FF
TANTO,CUSTOM RS,"DBA-,L385S",KF,Full-time 4WD
TANTO,G,"DBA-,L375S",KF,FF
TANTO,X,"DBA-,L375S",KF,FF
MOVE CONTE,CUSTOM RS SMART SELECTION SN,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM G SMART SELECTION SN,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM X VS SMART SELECTION SN,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM X VS,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM X SMART SELECTION SN,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,G NAVI,"DBA-,L575S",KF,FF
MOVE CONTE,X,"DBA-,L575S",KF,FF
MIRA,TB,"GD-,L700V",EF-SE,FF
MIRA,TB,"GD-,L700V",EF-SE,FF
MIRA,TA,"GD-,L710V",EF-SE,Full-time 4WD
MIRA,TA,"GD-,L710V",EF-SE,Full-time 4WD
MIRA,TA SPECIAL,"GD-,L710V",EF-SE,Full-time 4WD
MIRA,TA SPECIAL,"GD-,L710V",EF-SE,Full-time 4WD
OPTI,PICO LIMITED,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,PICO LIMITED,"E-,L310S",EF-ZL,Full-time 4WD
OPTI,CD-4,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,CD-4,"E-,L310S",EF-ZL,Full-time 4WD
OPTI,CLASSIC III,"E-,L300S",EF-KL,FF
OPTI,CLASSIC III,"E-,L300S",EF-KL,FF
NAKED,MEMORIAL EDITION,"TA-,L750S",EF-VE,FF
NAKED,MEMORIAL EDITION,"TA-,L760S",EF-VE,Full-time 4WD
NAKED,MEMORIAL EDITION,"TA-,L760S",EF-VE,Full-time 4WD
NAKED,TURBO X,"LA-,L750S",EF-DET,FF
NAKED,TURBO X LIMITED,"LA-,L750S",EF-DET,FF
NAKED,TURBO G,"LA-,L750S",EF-DET,FF
TANTO,X SPECIAL,"DBA-,L375S",KF,FF
TANTO,L,"DBA-,L375S",KF,FF
TANTO,G,"DBA-,L385S",KF,Full-time 4WD
TANTO,X,"DBA-,L385S",KF,Full-time 4WD
TANTO,X SPECIAL,"DBA-,L385S",KF,Full-time 4WD
TANTO,L,"DBA-,L385S",KF,Full-time 4WD
MOVE CONTE,L,"DBA-,L575S",KF,FF
MOVE CONTE,G NAVI,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,X,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,L,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,G NAVI,"DBA-,L575S",KF,FF
MOVE CONTE,X,"DBA-,L575S",KF,FF
MOVE CONTE,L,"DBA-,L575S",KF,FF
MIRA,TB,"GD-,L710V",EF-SE,Full-time 4WD
MIRA,TB,"GD-,L710V",EF-SE,Full-time 4WD
MIRA,TR,"E-,L502S",JB-EL,FF
MIRA,TR,"E-,L502S",JB-EL,FF
MIRA,CR,"E-,L502S",JB-EL,FF
MIRA,CR,"E-,L502S",JB-EL,FF
MIRA,TR,"E-,L510S",EF-ZL,Part-time 4WD
OPTI,CLASSIC V,"E-,L300S",EF-ZL,FF
OPTI,CLASSIC V,"E-,L300S",EF-ZL,FF
OPTI,CLASSIC III,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,CLASSIC III,"E-,L310S",EF-ZL,Full-time 4WD
OPTI,CLASSIC V,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,CLASSIC V,"E-,L310S",EF-ZL,Full-time 4WD
OPTI,CLASSIC III,"E-,L300S",EF-KL,FF
OPTI,CLASSIC III,"E-,L300S",EF-KL,FF
OPTI,CLASSIC V,"E-,L300S",EF-ZL,FF
NAKED,TURBO G,"LA-,L750S",EF-DET,FF
NAKED,TURBO G LIMITED,"LA-,L750S",EF-DET,FF
NAKED,TURBO G LIMITED,"LA-,L750S",EF-DET,FF
NAKED,MEMORIAL EDITION II,"UA-,L750S",EF-VE,FF
NAKED,MEMORIAL EDITION II,"UA-,L750S",EF-VE,FF
NAKED,G,"UA-,L750S",EF-VE,FF
NAKED,G,"UA-,L750S",EF-VE,FF
NAKED,G B PACKAGE,"UA-,L750S",EF-VE,FF
NAKED,G B PACKAGE,"UA-,L750S",EF-VE,FF
TANTO,CUSTOM RS,"CBA-,L375S",KF,FF
TANTO,CUSTOM X,"DBA-,L375S",KF,FF
TANTO,CUSTOM L,"DBA-,L375S",KF,FF
TANTO,CUSTOM RS,"CBA-,L385S",KF,Full-time 4WD
TANTO,CUSTOM X,"DBA-,L385S",KF,Full-time 4WD
TANTO,CUSTOM L,"DBA-,L385S",KF,Full-time 4WD
TANTO,G,"DBA-,L375S",KF,FF
TANTO,X LIMITED,"DBA-,L375S",KF,FF
TANTO,X,"DBA-,L375S",KF,FF
TANTO,L,"DBA-,L375S",KF,FF
MOVE CONTE,G NAVI,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,X,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,L,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM RS,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM G,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM X,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM RS,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM G,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM X,"DBA-,L585S",KF,Full-time 4WD
MIRA,TR,"E-,L510S",EF-ZL,Full-time 4WD
MIRA,CR,"E-,L510S",EF-ZL,Part-time 4WD
MIRA,CR,"E-,L510S",EF-ZL,Full-time 4WD
MIRA,TC,"V-,L500V",EF-CL,FF
MIRA,TC,"V-,L500V",EF-CL,FF
MIRA,TA,"V-,L500V",EF-CL,FF
MIRA,TA,"V-,L500V",EF-CL,FF
OPTI,CLASSIC V,"E-,L300S",EF-ZL,FF
OPTI,CLASSIC III,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,CLASSIC III,"E-,L310S",EF-ZL,Full-time 4WD
OPTI,CLASSIC V,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,CLASSIC V,"E-,L310S",EF-ZL,Full-time 4WD
NAKED,TURBO X,"LA-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO X LIMITED,"LA-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO G,"LA-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO G,"LA-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO G LIMITED,"LA-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO G LIMITED,"LA-,L760S",EF-DET,Full-time 4WD
NAKED,MEMORIAL EDITION II,"LA-,L760S",EF-VE,Full-time 4WD
TANTO,G,"DBA-,L385S",KF,Full-time 4WD
TANTO,X LIMITED,"DBA-,L385S",KF,Full-time 4WD
TANTO,X,"DBA-,L385S",KF,Full-time 4WD
TANTO,L,"DBA-,L385S",KF,Full-time 4WD
TANTO,CUSTOM RS,"CBA-,L375S",KF,FF
MOVE CONTE,G NAVI,"DBA-,L575S",KF,FF
MOVE CONTE,X,"DBA-,L575S",KF,FF
MOVE CONTE,L,"DBA-,L575S",KF,FF
MOVE CONTE,G NAVI,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,X,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,L,"DBA-,L585S",KF,Full-time 4WD
MIRA,TA,"V-,L510V",EF-CL,Part-time 4WD
MIRA,2 SEATER,"V-,L500V",EF-CL,FF
MIRA,PARCO CLASSIC,"E-,L500S",EF-FL,FF
MIRA,PARCO CLASSIC,"E-,L500S",EF-FL,FF
MIRA,PARCO CLASSIC,"E-,L510S",EF-ZL,Part-time 4WD
MIRA,PARCO CLASSIC,"E-,L510S",EF-ZL,Full-time 4WD
MIRA,TR,"E-,L502S",JB-EL,FF
MIRA,TR,"E-,L502S",JB-EL,FF
MIRA,CR,"E-,L502S",JB-EL,FF
OPTI,PARCO,"E-,L310S",EF-ZL,Full-time 4WD
OPTI,PARCO,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,PARCO,"E-,L310S",EF-ZL,Full-time 4WD
OPTI,PARCO,"E-,L310S",EF-ZL,Part-time 4WD
OPTI,PARCO,"E-,L300S",EF-ZL,FF
OPTI,PARCO,"E-,L300S",EF-ZL,FF
NAKED,MEMORIAL EDITION II,"LA-,L760S",EF-VE,Full-time 4WD
NAKED,G,"LA-,L760S",EF-VE,Full-time 4WD
NAKED,G,"LA-,L760S",EF-VE,Full-time 4WD
TANTO,CUSTOM X,"DBA-,L375S",KF,FF
TANTO,CUSTOM L,"DBA-,L375S",KF,FF
TANTO,CUSTOM RS,"CBA-,L385S",KF,Full-time 4WD
TANTO,CUSTOM X,"DBA-,L385S",KF,Full-time 4WD
TANTO,CUSTOM L,"DBA-,L385S",KF,Full-time 4WD
TANTO,G,"DBA-,L375S",KF-VE,FF
TANTO,X,"DBA-,L375S",KF-VE,FF
MOVE CONTE,CUSTOM RS,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM G,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM X,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM RS,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM G,"DBA-,L585S",KF,Full-time 4WD
MIRA,CR,"E-,L502S",JB-EL,FF
MIRA,CL TURBO,"E-,L500S",EF-RL,FF
OPTI,PARCO,"E-,L300S",EF-ZL,FF
OPTI,PARCO,"E-,L300S",EF-ZL,FF
OPTI,PICO S,"E-,L300S",EF-EL,FF
OPTI,PICO S,"E-,L300S",EF-EL,FF
OPTI,AX,"E-,L300S",EF-EL,FF
OPTI,AX,"E-,L300S",EF-EL,FF
NAKED,G B PACKAGE,"LA-,L760S",EF-VE,Full-time 4WD
NAKED,G B PACKAGE,"LA-,L760S",EF-VE,Full-time 4WD
NAKED,@1.,"LA-,L750S",EF-DET,FF
NAKED,@1.,"LA-,L760S",EF-DET,Full-time 4WD
NAKED,BASEGRADE,"GH-,L750S",EF-VE,FF
NAKED,BASEGRADE,"GH-,L750S",EF-VE,FF
NAKED,BASEGRADE,"GH-,L760S",EF-VE,Full-time 4WD
NAKED,BASEGRADE,"GH-,L760S",EF-VE,Full-time 4WD
TANTO,X SPECIAL,"DBA-,L375S",KF-VE,FF
TANTO,L,"DBA-,L375S",KF-VE,FF
TANTO,G,"DBA-,L385S",KF-VE,Full-time 4WD
TANTO,X,"DBA-,L385S",KF-VE,Full-time 4WD
TANTO,X SPECIAL,"DBA-,L385S",KF-VE,Full-time 4WD
TANTO,L,"DBA-,L385S",KF-VE,Full-time 4WD
TANTO,CUSTOM RS,"CBA-,L375S",KF-DET,FF
TANTO,CUSTOM X,"DBA-,L375S",KF-VE,FF
MOVE CONTE,CUSTOM X,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,G NAVI,"DBA-,L575S",KF,FF
MOVE CONTE,X,"DBA-,L575S",KF,FF
MOVE CONTE,L,"DBA-,L575S",KF,FF
MOVE CONTE,G NAVI,"DBA-,L585S",KF,Full-time 4WD
MIRA,TG SELECT,"E-,L500S",EF-FL,FF
MIRA,TG SELECT,"E-,L500S",EF-FL,FF
MIRA,CG SELECT,"E-,L500S",EF-FL,FF
MIRA,CG SELECT,"E-,L500S",EF-FL,FF
MIRA,TG LIMITED,"E-,L500S",EF-FL,FF
MIRA,TG LIMITED,"E-,L500S",EF-FL,FF
MIRA,CG LIMITED,"E-,L500S",EF-FL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,AD,"E-,L300S",EF-KL,FF
OPTI,AD,"E-,L300S",EF-KL,FF
OPTI,CX,"E-,L300S",EF-EL,FF
OPTI,CX,"E-,L300S",EF-EL,FF
NAKED,TURBO,"GF-,L750S",EF-DET,FF
NAKED,TURBO,"GF-,L750S",EF-DET,FF
NAKED,TURBO,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,G PACKAGE,"GH-,L750S",EF-VE,FF
MIRA GINO,PREMIUM L,"DBA-,L650S",EF-VE,FF
TANTO,CUSTOM L,"DBA-,L375S",KF-VE,FF
TANTO,CUSTOM RS,"CBA-,L385S",KF-DET,Full-time 4WD
TANTO,CUSTOM X,"DBA-,L385S",KF-VE,Full-time 4WD
TANTO,CUSTOM L,"DBA-,L385S",KF-VE,Full-time 4WD
TANTO,X LIMITED SELECTION,"DBA-,L375S",KF-VE,FF
TANTO,X 4WD SELECTION,"CBA-,L385S",KF-VE,Full-time 4WD
TANTO,X LIMITED,"DBA-,L375S",KF-VE,FF
TANTO,X,"DBA-,L375S",KF-VE,FF
MOVE CONTE,X,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,L,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM RS,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM G,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM X,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM RS,"DBA-,L585S",KF,Full-time 4WD
MIRA,CG LIMITED,"E-,L500S",EF-FL,FF
MIRA,TR,"E-,L510S",EF-ZL,Part-time 4WD
MIRA,TR,"E-,L510S",EF-ZL,Full-time 4WD
MIRA,CR,"E-,L510S",EF-ZL,Part-time 4WD
MIRA,CR,"E-,L510S",EF-ZL,Full-time 4WD
MIRA,TG SELECT,"E-,L510S",EF-ZL,Part-time 4WD
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,CD,"E-,L300S",EF-KL,FF
OPTI,CD,"E-,L300S",EF-KL,FF
OPTI,PICO,"E-,L310S",EF-EL,Part-time 4WD
OPTI,PICO,"E-,L310S",EF-EL,Full-time 4WD
OPTI,PICO,"E-,L310S",EF-EL,Part-time 4WD
OPTI,PICO,"E-,L310S",EF-EL,Full-time 4WD
NAKED,G PACKAGE,"GH-,L750S",EF-VE,FF
NAKED,G PACKAGE,"GH-,L760S",EF-VE,Full-time 4WD
NAKED,G PACKAGE,"GH-,L760S",EF-VE,Full-time 4WD
NAKED,TURBO G PACKAGE,"GF-,L750S",EF-DET,FF
NAKED,TURBO G PACKAGE,"GF-,L750S",EF-DET,FF
NAKED,TURBO G PACKAGE,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,TURBO G PACKAGE,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,S EDITION,"GH-,L750S",EF-VE,FF
MIRA TRXX,TR-XX AVANZATO,"E-,L500S",EF-RL,FF
MIRA GINO,PREMIUM L,"CBA-,L660S",EF-VE,Full-time 4WD
MIRA GINO,L,"DBA-,L650S",EF-VE,FF
MIRA GINO,L,"CBA-,L660S",EF-VE,Full-time 4WD
MIRA GINO,PREMIUM X,"DBA-,L650S",EF-VE,FF
MIRA GINO,PREMIUM X,"CBA-,L660S",EF-VE,Full-time 4WD
MIRA GINO,MINILITE,"DBA-,L650S",EF-VE,FF
MIRA GINO,MINILITE,"CBA-,L660S",EF-VE,Full-time 4WD
MIRA GINO,PREMIUM X,"DBA-,L650S",EF-VE,FF
TANTO,X SPECIAL,"DBA-,L375S",KF-VE,FF
TANTO,L,"DBA-,L375S",KF-VE,FF
MIRA MODERNO,MHELLO KITTY VERSION,"E-,L500S",EF-FL,FF
MOVE CONTE,CUSTOM G,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM X,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,X LIMITED,"DBA-,L575S",KF,FF
MOVE CONTE,X LIMITED,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,G NAVI,"DBA-,L575S",KF,FF
MOVE CONTE,G NAVI,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,X,"DBA-,L575S",KF,FF
MIRA,TG SELECT,"E-,L510S",EF-ZL,Full-time 4WD
MIRA,CG SELECT,"E-,L510S",EF-ZL,Part-time 4WD
MIRA,CG SELECT,"E-,L510S",EF-ZL,Full-time 4WD
MIRA,TG LIMITED,"E-,L510S",EF-ZL,Part-time 4WD
MIRA,TG LIMITED,"E-,L510S",EF-ZL,Full-time 4WD
MIRA,CG LIMITED,"E-,L510S",EF-ZL,Part-time 4WD
MIRA,CG LIMITED,"E-,L510S",EF-ZL,Full-time 4WD
OPTI,PARCO,"E-,L300S",EF-KL,FF
OPTI,PARCO,"E-,L300S",EF-KL,FF
OPTI,PARCO,"E-,L310S",EF-EL,Full-time 4WD
OPTI,PARCO,"E-,L310S",EF-EL,Part-time 4WD
OPTI,PARCO,"E-,L300S",EF-KL,FF
OPTI,PARCO,"E-,L300S",EF-KL,FF
OPTI,PARCO,"E-,L310S",EF-EL,Full-time 4WD
OPTI,PARCO,"E-,L310S",EF-EL,Part-time 4WD
NAKED,S EDITION,"GH-,L750S",EF-VE,FF
NAKED,S EDITION,"GH-,L760S",EF-VE,Full-time 4WD
MIRA TRXX,TR-XX AVANZATO,"E-,L500S",EF-RL,FF
MIRA TRXX,TR-XX AVANZATO-R,"E-,L502S",JB-JL,FF
MIRA TRXX,TR-XX AVANZATO-R,"E-,L502S",JB-JL,FF
MIRA TRXX,TR-XX AVANZATO R4,"E-,L512S",JB-JL,Full-time 4WD
MIRA TRXX,TR-XX AVANZATO R4,"E-,L512S",JB-JL,Full-time 4WD
MIRA TRXX,TR-XX AVANZATO R4,"E-,L512S",JB-JL,Full-time 4WD
MIRA GINO,L,"DBA-,L650S",EF-VE,FF
MIRA GINO,PREMIUM X,"CBA-,L660S",EF-VE,Full-time 4WD
MIRA GINO,X,"DBA-,L650S",EF-VE,FF
MIRA GINO,L,"CBA-,L660S",EF-VE,Full-time 4WD
MIRA GINO,MINILITE,"DBA-,L650S",EF-VE,FF
MIRA GINO,X,"CBA-,L660S",EF-VE,Full-time 4WD
TANTO,X 4WD SELECTION,"CBA-,L385S",KF-VE,Full-time 4WD
TANTO,X 4WD SPECIAL,"CBA-,L385S",KF-VE,Full-time 4WD
TANTO,L,"CBA-,L385S",KF-VE,Full-time 4WD
TANTO,CUSTOM RS,"CBA-,L375S",KF-DET,FF
TANTO,CUSTOM X LIMITED,"DBA-,L375S",KF-VE,FF
TANTO,CUSTOM X,"DBA-,L375S",KF-VE,FF
TANTO,CUSTOM RS,"CBA-,L385S",KF-DET,Full-time 4WD
MIRA MODERNO,MHELLO KITTY VERSION,"E-,L500S",EF-FL,FF
MIRA MODERNO,MHELLO KITTY VERSION,"E-,L500S",EF-FL,FF
MIRA MODERNO,MHELLO KITTY VERSION,"E-,L500S",EF-FL,FF
MIRA MODERNO,MHELLO KITTY VERSION,"E-,L510S",EF-ZL,Part-time 4WD
MIRA MODERNO,MHELLO KITTY VERSION,"E-,L510S",EF-ZL,Full-time 4WD
MIRA MODERNO,MHELLO KITTY VERSION,"E-,L510S",EF-ZL,Part-time 4WD
MOVE CONTE,L,"DBA-,L575S",KF,FF
MOVE CONTE,X,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,L,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM RS,"CBA-,L575S",KF,FF
MOVE CONTE,CUSTOM G,"DBA-,L575S",KF,FF
MIRA,TC,"V-,L500V",EF-CL,FF
MIRA,TC,"V-,L500V",EF-CL,FF
MIRA,TB,"V-,L500V",EF-CL,FF
MIRA,TB,"V-,L500V",EF-CL,FF
MIRA,TA,"V-,L510V",EF-CL,Part-time 4WD
MIRA,TA,"V-,L500V",EF-CL,FF
MIRA,TA,"V-,L500V",EF-CL,FF
OPTI,AX,"E-,L300S",EF-ZL,FF
OPTI,AX,"E-,L300S",EF-ZL,FF
OPTI,PICO LIMITED,"E-,L300S",EF-ZL,FF
OPTI,PICO LIMITED,"E-,L300S",EF-ZL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,PICO S,"E-,L300S",EF-ZL,FF
NAKED,S EDITION,"GH-,L760S",EF-VE,Full-time 4WD
NAKED,TURBO X,"GF-,L750S",EF-DET,FF
MIRA TRXX,TR-XX AVANZATO R4,"E-,L512S",JB-JL,Full-time 4WD
MIRA TRXX,TR-XX AVANZATO,"E-,L500S",EF-RL,FF
MIRA TRXX,TR-XX AVANZATO,"E-,L500S",EF-RL,FF
MIRA GINO,MINILITE,"CBA-,L660S",EF-VE,Full-time 4WD
MIRA GINO,GINO TURBO,"ABA-,L700S",EF-DET,FF
MIRA GINO,GINO TURBO,"ABA-,L710S",EF-DET,Full-time 4WD
MIRA GINO,GINO,"CBA-,L700S",EF-VE,FF
TANTO,CUSTOM X,"CBA-,L385S",KF-VE,Full-time 4WD
TANTO,X LIMITED SPECIAL,"DBA-,L375S",KF-VE,FF
TANTO,X LIMITED,"DBA-,L375S",KF-VE,FF
TANTO,X,"DBA-,L375S",KF-VE,FF
TANTO,L,"DBA-,L375S",KF-VE,FF
TANTO,X,"CBA-,L385S",KF-VE,Full-time 4WD
TANTO,L,"CBA-,L385S",KF-VE,Full-time 4WD
TANTO,CUSTOM RS,"CBA-,L375S",KF-DET,FF
MIRA MODERNO,MHELLO KITTY VERSION,"E-,L510S",EF-ZL,Full-time 4WD
MIRA MODERNO,PICO LIMITED,"E-,L500S",EF-ZL,FF
MIRA MODERNO,PICO LIMITED,"E-,L500S",EF-ZL,FF
MIRA MODERNO,PICO LIMITED,"E-,L500S",EF-ZL,FF
MIRA MODERNO,PICO LIMITED,"E-,L500S",EF-ZL,FF
MOVE CONTE,CUSTOM X,"DBA-,L575S",KF,FF
MOVE CONTE,CUSTOM RS,"CBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM G,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,CUSTOM X,"DBA-,L585S",KF,Full-time 4WD
MOVE CONTE,X SPECIAL,"DBA-,L575S",KF-VE,FF
MIRA,2 SEATER,"V-,L500V",EF-CL,FF
MIRA,TA SPECIAL AIRBAG VERSION,"V-,L510V",EF-CL,Part-time 4WD
MIRA,TA SPECIAL AIRBAG VERSION,"V-,L500V",EF-CL,FF
MIRA,TA SPECIAL AIRBAG VERSION,"V-,L500V",EF-CL,FF
MIRA,CL TURBO,"E-,L500S",EF-RL,FF
MIRA,TR,"E-,L502S",JB-EL,FF
OPTI,PICO S,"E-,L300S",EF-ZL,FF
OPTI,CX,"E-,L300S",EF-ZL,FF
OPTI,CX,"E-,L300S",EF-ZL,FF
OPTI,PICO LIMITED,"E-,L300S",EF-ZL,FF
OPTI,PICO LIMITED,"E-,L300S",EF-ZL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,PICO,"E-,L300S",EF-KL,FF
OPTI,PICO LIMITED,"E-,L310S",EF-ZL,Part-time 4WD
NAKED,TURBO X,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,@1.,"GF-,L750S",EF-DET,FF
NAKED,@1.,"GF-,L760S",EF-DET,Full-time 4WD
NAKED,G,"TA-,L750S",EF-VE,FF
NAKED,G,"TA-,L750S",EF-VE,FF
NAKED,TURBO G,"GF-,L750S",EF-DET,FF
MIRA TRXX,TR-XX AVANZATO-R,"E-,L502S",JB-JL,FF
MIRA TRXX,TR-XX AVANZATO-R,"E-,L502S",JB-JL,FF
MIRA TRXX,TR-XX AVANZATO,"E-,L500S",EF-RL,FF
MIRA TRXX,TR-XX AVANZATO,"E-,L500S",EF-RL,FF
MIRA TRXX,AVANZATO G,"E-,L500S",EF-RL,FF
MIRA TRXX,AVANZATO G,"E-,L500S",EF-RL,FF
MIRA TRXX,TR-XX AVANZATO-R,"E-,L502S",JB-JL,FF
MIRA GINO,GINO,"CBA-,L700S",EF-VE,FF
MIRA GINO,GINO,"ABA-,L710S",EF-VE,Full-time 4WD
MIRA GINO,GINO,"ABA-,L710S",EF-VE,Full-time 4WD
TANTO,CUSTOM X LIMITED,"DBA-,L375S",KF-VE,FF
TANTO,CUSTOM X,"DBA-,L375S",KF-VE,FF
TANTO,CUSTOM L,"DBA-,L375S",KF-VE,FF
TANTO,CUSTOM RS,"CBA-,L385S",KF-DET,Full-time 4WD
MIRA MODERNO,TL E VERSION,"E-,L500S",EF-ZL,FF
MIRA MODERNO,TG,"E-,L500S",EF-FL,FF
MIRA MODERNO,TG,"E-,L500S",EF-FL,FF
MIRA MODERNO,CG,"E-,L500S",EF-FL,FF
MIRA MODERNO,CG,"E-,L500S",EF-FL,FF
MIRA MODERNO,PICO LIMITED,"E-,L510S",EF-ZL,Part-time 4WD
MIRA MODERNO,PICO LIMITED,"E-,L510S",EF-ZL,Full-time 4WD
MIRA MODERNO,PICO LIMITED,"E-,L510S",EF-ZL,Part-time 4WD
MIRA MODERNO,PICO LIMITED,"E-,L510S",EF-ZL,Full-time 4WD
MOVE CONTE,X SPECIAL,"DBA-,L585S",KF-VE,Full-time 4WD
MOVE CONTE,G,"DBA-,L575S",KF-VE,FF
MOVE CONTE,G,"DBA-,L585S",KF-VE,Full-time 4WD
