Video Title,Number of Viewers,Video posting date,Video Length
Head Shoulders Knees And Toes | Kids Songs | Super Simple Songs,"4,764,576 views","Nov 28, 2019",1:02
At The North Pole | Down By The Bay Christmas | Christmas Song For Kids,"9,068,051 views","Nov 26, 2019",2:33
"Are You Sleeping, Baby Bear? | Kids Songs | Super Simple Songs","19,672,683 views","Nov 19, 2019",2:03
If You’re Happy And You Know It | + More Kids Songs | Super Simple Songs,"13,512,045 views","Nov 14, 2019",1:09
Here Comes The Fire Truck | + More Kids Songs | Super Simple Songs,"14,886,647 views","Nov 11, 2019",31:56
My Happy Song | featuring Noodle & Pals | Super Simple Songs,"65,659,070 views","Nov 7, 2019",3:56
The Bear Went Over The Mountain | + More Kids Songs | Super Simple Songs,"4,403,896 views","Oct 31, 2019",31:57
And The Green Grass Grew All Around | + More Kids Songs | Super Simple Songs,"5,927,891 views","May 21, 2020",31:17
Pop The Bubbles | Kids Songs | Super Simple Songs,"27,968,153 views","Oct 24, 2019",2:50
Halloween Songs For Kids | Super Simple Songs,"9,168,997 views","Oct 21, 2019",46:49
Halloween ABC Song | Super Simple Songs,"14,652,814 views","Oct 17, 2019",1:41
"Knock Knock, Trick Or Treat? | featuring The Super Simple Puppets | Super Simple Songs","36,639,316 views","Oct 10, 2019",4:50
I Love The Mountains | Super Simple Songs,"20,810,503 views","Sep 17, 2019",2:13
Line Up! | featuring Noodle & Pals | Super Simple Songs,"35,640,411 views","Sep 12, 2019",2:05
Hello! | featuring The Super Simple Puppets | Super Simple Songs,"26,206,066 views","Aug 29, 2019",1:23
Introducing the Super Simple App for iOS!,"1,737,864 views","Aug 16, 2019",1:05
Open Shut Them #4 | Super Simple Songs,"23,357,175 views","Aug 15, 2019",2:16
Here Comes The Fire Truck | Kids Songs | Super Simple Songs,"17,699,978 views","Aug 1, 2019",2:50
The Bear Went Over The Mountain | Super Simple Songs,"28,818,737 views","Jul 18, 2019",2:22
Walking In The Forest | Kids Songs | Super Simple Songs,"23,708,663 views","Jul 3, 2019",4:11
With My Heart | + More Kids Songs | Super Simple Songs,"8,158,944 views","Jun 6, 2019",0:06
Open Shut Them #3 | featuring Finny The Shark | Super Simple Songs,"29,918,877 views","May 23, 2019",2:21
Sitting On The Potty | Kids Songs | Super Simple Songs,"23,437,838 views","May 9, 2019",2:03
Where Is Baby? | Kids Songs | Super Simple Songs,"63,299,240 views","Apr 25, 2019",3:12
The More We Get Together | Kids Songs | Super Simple Songs,"20,937,180 views","Apr 11, 2019",1:49
"Peekaboo, I Love You | Kids Songs | Super Simple Songs","43,638,558 views","Apr 4, 2019",1:28
The Jellyfish | Kids Songs | Super Simple Songs,"13,837,800 views","Mar 28, 2019",1:50
Driving In My Car | Kids Songs | Super Simple Songs,"26,588,417 views","Mar 14, 2019",2:24
With My Heart | Kids Songs | Super Simple Songs,"21,322,498 views","Feb 28, 2019",1:56
Six In The Bed | Kids Songs | Super Simple Songs,"35,898,692 views","Feb 14, 2019",1:39
The Wheels On The Bus (2019) | Nursery Rhymes | Super Simple Songs,"78,712,537 views","Feb 7, 2019",2:32
The Bees Go Buzzing | + More Kids Songs & Nursery Rhymes,"6,833,856 views","Feb 7, 2019",46:54
Skidamarink A Dink A Dink | Nursery Rhyme | Super Simple Songs,"91,836,679 views","Jan 31, 2019",2:25
If You’re Happy And You Know It | Kids Songs | Super Simple Songs,"359,160,008 views","Jan 24, 2019",1:37
The Toilet Song by The Wiggles | Animation by Super Simple Songs,"15,230,557 views","Jan 17, 2019",2:41
Tobee Meets The Wiggles | Sing Along With Tobee | Do The Propeller,"2,119,289 views","Premiered Jan 14, 2019",6:29
Get Ready for Wiggles Week with Super Simple!,"416,773 views","Jan 11, 2019",1:26
Here Is The Beehive | + More Kids Songs | Super Simple Songs,"10,253,856 views","Jan 10, 2019",36:31
Open Shut Them | featuring Noodle & Pals | Super Simple Songs,"34,337,554 views","Dec 27, 2018",1:09
Santa's On His Way | Christmas Song for Kids | Super Simple Songs,"22,363,153 views","Dec 20, 2018",3:05
If You’re Happy And You Know It Shout Hoo-ray | Super Simple Songs,"51,259,372 views","Dec 13, 2018",1:37
Santa Shark - Featuring Finny The Shark | Baby Shark Christmas,"10,695,892 views","Dec 8, 2018",33:16
What’s This? What’s That? | Kids Songs | Super Simple Songs,"53,192,312 views","Dec 6, 2018",1:45
Santa Shark | Baby Shark Christmas Song featuring Finny The Shark,"31,995,582 views","Premiered Nov 29, 2018",2:42
Peekaboo Christmas | Kids Songs | Super Simple Songs,"23,924,927 views","Nov 22, 2018",1:33
Where Is Thumbkin? | featuring Noodle & Pals | Super Simple Songs,"31,465,156 views","Nov 15, 2018",2:00
Pass The Beanbag | featuring Noodle & Pals | Super Simple Songs,"41,558,740 views","Nov 8, 2018",3:00
Red Yellow Green Blue | + More Kids Songs | Super Simple Songs,"11,612,103 views","Nov 3, 2018",51:59
Baby Shark Songs & Dance | Super Simple Songs,"8,160,747 views","Nov 1, 2018",12:12
Do You Like Broccoli Ice Cream? | featuring The Super Simple Puppets | Super Simple Songs,"33,731,783 views","Premiered Oct 25, 2018",2:32
The Ants Go Marching #2 | featuring The Bumble Nums | Super Simple Songs,"83,517,064 views","Oct 18, 2018",4:38
Down By The Spooky Bay | + More Halloween Songs for Kids | Super Simple Songs,"12,943,516 views","Oct 11, 2018",38:49
The Bees Go Buzzing | Kids Songs | Super Simple Songs,"78,300,557 views","Sep 27, 2018",4:42
Over The Deep Blue Sea | Kids Songs | Super Simple Songs,"26,392,415 views","Premiered Sep 18, 2018",2:13
Down By The Spooky Bay | Halloween Song for Kids | Super Simple Songs,"24,958,430 views","Premiered Sep 13, 2018",2:32
Peekaboo Playground | Kids Songs | Super Simple Songs,"17,599,818 views","Premiered Sep 7, 2018",1:31
What's Your Favorite Color? + More | Super Simple Songs,"6,480,001 views","Aug 30, 2018",55:59
When The Band Comes Marching In | Kids Songs | Super Simple Songs,"34,630,715 views","Aug 23, 2018",3:23
Here Is The Beehive | Super Simple Songs,"32,615,425 views","Aug 16, 2018",2:05
Red Yellow Green Blue | featuring The Bumble Nums | Super Simple Songs,"32,528,870 views","Aug 9, 2018",1:59
"Red Light, Green Light | Super Simple Songs","15,869,104 views","Jul 26, 2018",1:54
10 Little Dinosaurs #2 | Kids Songs | Super Simple Songs,"45,206,630 views","Jul 5, 2018",2:11
Here We Go Looby Loo | + More Kids Songs | Super Simple Songs,"26,005,269 views","Jun 30, 2018",1:00:12
This Is The Way We Go To Bed | Kids Songs | Super Simple Songs,"166,258,093 views","Jun 28, 2018",1:58
Open Shut Them #2 | + More Kids Songs | Super Simple Songs,"22,867,137 views","Jun 23, 2018",57:14
10 Little Dinosaurs #2 | + More Kids Songs | Super Simple Songs,"17,398,200 views","Jun 21, 2018",1:00:55
Peekaboo Halloween | Kids Songs | Super Simple Songs,"37,165,392 views","Oct 4, 2018",1:33
Kids Songs With Noodle & Pals | Super Simple Songs,"17,479,368 views","Jun 14, 2018",15:33
Down By The Bay #3 | + More Kids Songs | Super Simple Songs,"12,956,725 views","Jun 9, 2018",58:29
"Red Light, Green Light | + More Kids Songs | Super Simple Songs","39,788,722 views","Jun 7, 2018",57:15
Old MacDonald Had A Farm (2018) | + More Kids Songs | Super Simple Songs,"33,482,721 views","Jun 2, 2018",55:41
What's Your Favorite Color? | Kids Songs | Super Simple Songs,"121,728,249 views","May 31, 2018",2:01
Let's Take The Subway | + More Kids Songs | Super Simple Songs,"2,213,150 views","May 26, 2018",1:00:03
This Is The Way We Go To Bed | + More Kids Songs | Super Simple Songs,"30,572,583 views","May 24, 2018",0:15
10 Little Bicycles | + More Kids Songs | Super Simple Songs,"4,441,284 views","May 19, 2018",55:41
🍪 Who Took The Cookie? (Farm Animals Version) | Kids Songs | Super Simple Songs,"28,677,518 views","May 17, 2018",2:15
Celebrate Friends And Family With Peppa Pig & Super Simple!,"539,796 views","May 14, 2018",0:18
Are You Hungry? | + More Kids Songs | Super Simple Songs,"11,842,729 views","May 12, 2018",1:00:15
Here We Go Looby Loo | Nursery Rhymes | Super Simple Songs,"17,700,783 views","May 10, 2018",1:56
This Is The Way We Get Dressed | + More Kids Songs | Super Simple Songs,"87,664,912 views","May 5, 2018",1:00:23
10 Little Buses | + More Kids Songs | Super Simple Songs,"3,079,037 views","Apr 28, 2018",59:53
Theres A Hole In The Bottom Of The Sea | + More Kids Songs | Super Simple Songs,"9,013,542 views","Jun 16, 2018",58:28
What's Your Name? | + More Kids Songs | Super Simple Songs,"14,542,371 views","Apr 21, 2018",55:49
There's A Hole In The Bottom Of The Sea | Kids Songs | Super Simple Songs,"27,005,825 views","Apr 19, 2018",2:45
Twinkle Twinkle Little Star (Extended Mix - 30 Mins!) | Nursery Rhyme Lullaby | Super Simple Songs,"20,630,245 views","Apr 14, 2018",29:47
Celebrate Earth Day With Super Simple Songs and The Canadian Wildlife Federation!,"150,095 views","Apr 12, 2018",1:16
Down By The Bay #3 | Kids Songs | Super Simple Songs,"14,905,508 views","Apr 12, 2018",2:31
The Farmer In The Dell | + More Nursery Rhymes and Kids Songs | Super Simple Songs,"9,234,702 views","Apr 7, 2018",1:00:30
Old MacDonald Had A Farm | Nursery Rhymes | Super Simple Songs,"193,585,617 views","Apr 5, 2018",3:17
Kids' Song Collection #2 | Sing Along With Tobee | Super Simple Songs,"7,511,749 views","Mar 31, 2018",22:35
Take Me Out To The Ball Game | + More Kids Songs | Super Simple Songs,"3,386,173 views","Mar 29, 2018",33:12
Hot Cross Buns | Nursery Rhymes | Super Simple Songs,"9,698,817 views","Mar 24, 2018",1:43
10 Little Bicycles | Kids Songs | Super Simple Songs,"8,874,799 views","Mar 22, 2018",2:08
Follow Me | + More Kids Songs | Super Simple Songs,"22,488,054 views","Mar 17, 2018",56:03
What's Your Name? | featuring Noodle & Pals | Super Simple Songs,"57,825,837 views","Mar 8, 2018",1:35
10 Little Fishies | + More Kids Songs | Super Simple Songs,"37,118,663 views","Mar 3, 2018",50:17
Are You Hungry? | Kids Songs | Super Simple Songs,"87,009,409 views","Mar 1, 2018",1:09
What Do You Like To Do | + More Kids Songs | Super Simple Songs,"6,053,929 views","Feb 24, 2018",59:57
This Is The Way We Get Dressed | Kids Songs | Super Simple Songs,"1,217,550,969 views","Feb 22, 2018",1:54
10 Little Buses | Kids Songs | Super Simple Songs,"14,676,244 views","Feb 15, 2018",2:04
Kids' Song Collection #1 | Sing Along With Tobee | Super Simple Songs,"15,268,189 views","Feb 10, 2018",20:17
The Farmer In The Dell | Kids Songs | Super Simple Songs,"17,055,016 views","Feb 8, 2018",1:48
Sweet Dreams (Goodnight Song) (Extended Mix - 31 Mins) | Kids Songs | Super Simple Songs,"7,766,735 views","Feb 3, 2018",31:17
Follow Me | Kids Songs | Super Simple Songs,"44,981,245 views","Feb 1, 2018",1:46
Down By The Bay #2 | Kids Songs | Super Simple Songs,"18,723,502 views","Jan 25, 2018",1:09
The Alphabet Is So Much Fun | + More Kids Songs | Super Simple Songs,"23,797,228 views","Jan 18, 2018",59:48
10 Little Fishies - Featuring Finny The Shark! | Kids Songs | Super Simple Songs,"126,751,152 views","Jan 11, 2018",3:15
Down By The Bay #2 | + More Kids Songs | Super Simple Songs,"11,582,694 views","Mar 10, 2018",55:36
Our Favorite Weather Songs | Kids Songs | Super Simple Songs,"1,026,944 views","Dec 28, 2017",14:18
10 Little Tractors | + More Kids Songs | Super Simple Songs,"3,089,146 views","Dec 21, 2017",58:01
Pat A Cake | + More Kids Songs | Super Simple Songs,"13,594,138 views","Dec 16, 2017",55:14
Our Favorite Christmas Songs for Kids | Super Simple Songs,"34,160,579 views","Dec 11, 2017",36:23
Jingle Bells (Extended Mix - 30 Mins!) | Kids Songs | Super Simple Songs,"3,114,588 views","Dec 8, 2017",30:11
Up On The Housetop | + More Kids Songs | Super Simple Songs,"8,398,974 views","Dec 4, 2017",1:07:08
Wind The Bobbin Up | + More Kids Songs | Super Simple Songs,"8,234,697 views","Dec 2, 2017",1:00:26
Celebrate Christmas With Super Simple! | Christmas Videos for Children,"923,840 views","Dec 1, 2017",0:40
12 Days Of Christmas | Kids Songs | Super Simple Songs,"52,445,252 views","Nov 30, 2017",4:19
Up On The Housetop | Kids Songs | Super Simple Songs,"22,602,771 views","Nov 25, 2017",1:46
Our Favorite Numbers Songs | Kids Songs | Super Simple Songs,"17,156,314 views","Nov 24, 2017",30:25
Our Favorite Kids Songs About Good Habits | Super Simple Songs,"2,336,698 views","Nov 17, 2017",10:47
Peanut Butter & Jelly | + More Kids Songs | Super Simple Songs,"27,407,207 views","Nov 18, 2017",1:00:12
10 Little Tractors | Kids Songs | Super Simple Songs,"20,255,205 views","Nov 16, 2017",2:06
Wind The Bobbin Up | Kids Songs | Super Simple Songs,"18,149,339 views","Nov 11, 2017",2:16
Little Snowflake (Extended Mix - 30 Mins!) | Kids Songs | Super Simple Songs,"25,458,005 views","Nov 10, 2017",28:36
Open Shut Them #2 | Opposites Song For Kids | Sing Along With Tobee,"1,076,442 views","Nov 9, 2017",4:45
Humpty Dumpty | + More Kids Songs | Super Simple Songs,"33,922,294 views","Nov 4, 2017",30:54
Our Favorite Songs About Pets | Kids Songs | Super Simple Songs,"1,428,560 views","Nov 3, 2017",12:26
Pat-A-Cake | Kids Songs | Super Simple Songs,"12,254,870 views","Nov 2, 2017",1:53
My Teddy Bear | + More Kids Songs | Super Simple Songs,"1,671,464 views","Oct 28, 2017",58:10
Our Favorite Animals Songs For Kids | Super Simple Songs,"2,998,137 views","Oct 27, 2017",20:38
Rock Scissors Paper #4 | Kids Songs | Super Simple Songs,"19,660,059 views","Oct 21, 2017",2:12
Super Duper Ball Pit Show Promo | Learn Numbers & Colors,"327,036 views","Oct 16, 2017",1:36
Five Little Monsters Jumping On The Bed | + More Kids Songs | Super Simple Songs,"5,145,678 views","Oct 14, 2017",33:36
Baby Shark Halloween | + More Kids Songs for Halloween | Super Simple Songs,"41,782,455 views","Oct 11, 2017",39:34
A Sailor Went to Sea (Extended Mix - 33 Mins!) | Kids Songs | Super Simple Songs,"582,154 views","Oct 6, 2017",33:03
Jack & Jill | + More Kids Songs | Super Simple Songs,"4,030,068 views","Sep 30, 2017",37:12
"Our Favorite Bedtime Songs | Twinkle Twinkle Little Star, Sweet Dreams, & Little Snowflake","32,189,341 views","Sep 29, 2017",7:44
Baby Shark Halloween | featuring Finny The Shark | Super Simple Songs,"166,715,552 views","Sep 23, 2017",3:34
Five Little Monsters Jumping On The Bed | Kids Halloween Song | Super Simple Songs,"62,065,024 views","Sep 22, 2017",2:06
Baby Shark (Extended Mix - 30 Mins!) | Kids Songs | Super Simple Songs,"24,800,208 views","Sep 21, 2017",30:05
10 Little Airplanes | + More Kids Songs | Super Simple Songs,"5,709,070 views","Sep 16, 2017",1:05:22
I Can't Remember The Words To This Song | Kids Songs | Super Simple Songs,"6,863,591 views","Sep 15, 2017",2:24
Peanut Butter & Jelly | Kids Songs | Super Simple Songs,"23,257,263 views","Sep 8, 2017",1:58
The Alphabet Is So Much Fun | Kids Songs | Super Simple Songs,"18,805,160 views","Sep 7, 2017",2:04
What Do You Like To Do? | Kids Songs | Super Simple Songs,"50,282,329 views","Sep 2, 2017",1:56
Come sing along with us every Tuesday...LIVE!,"135,147 views","Aug 26, 2017",0:53
Super Huggable Plush from Super Simple Songs!,"217,745 views","Aug 24, 2017",0:48
Sing-along live with Caitie! Today YOU vote for which song you want to sing!,"272,392 views","Streamed live on Aug 15, 2017",22:22
"Are You Sleeping, Brother John? | + More Kids Songs | Super Simple Songs","1,163,114 views","Jul 29, 2017",1:08:09
Humpty Dumpty | Kids Songs | Super Simple Songs,"47,248,044 views","Jul 27, 2017",1:18
10 Little Sailboats | Kids Songs | Super Simple Songs,"21,818,081 views","Jul 15, 2017",2:08
Jack & Jill | Kids Songs | Super Simple Songs,"24,210,002 views","Jul 13, 2017",1:46
Rock Scissors Paper #3 | + More Kids Songs | Super Simple Songs,"2,541,639 views","Jul 8, 2017",57:14
Happy 150th Birthday Canada...from Caitie & Tobee!,"300,697 views","Jun 30, 2017",13:38
A Sailor Went To Sea | Kids Songs | Super Simple Songs,"20,405,371 views","Jun 24, 2017",3:20
Down By The Bay | Kids Songs | Super Simple Songs,"47,946,864 views","Jun 20, 2017",2:48
I Like You | Kids Songs | Super Simple Songs,"1,240,952 views","Jun 16, 2017",1:42
Rock Scissors Paper #3 | Kids Songs | Super Simple Songs,"13,653,031 views","Jun 15, 2017",1:54
"NEW SHOW! | Mr. Monkey, Monkey Mechanic | Starts 6-23-17 on Super Simple TV!","285,406 views","Jun 10, 2017",0:36
10 Little Airplanes | Kids Songs | Count To Ten | Super Simple Songs,"21,942,944 views","Jun 3, 2017",2:06
I Like You featuring Milo | + More Kids Songs | Super Simple Songs,"2,778,840 views","Jun 1, 2017",57:59
The Ants Go Marching | Kids Songs | Super Simple Songs,"193,383,180 views","May 27, 2017",3:52
A Sailor Went To Sea | + More Kids Songs | Super Simple Songs,"15,776,497 views","May 18, 2017",56:10
The Alphabet Song | Kids Songs | Super Simple Songs,"16,691,285 views","May 13, 2017",3:04
Down By The Bay | + More Kids Songs | Super Simple Songs,"43,456,840 views","May 4, 2017",50:35
One Little Finger from Sing Along With Tobee | + More Kids Songs | Super Simple Songs,"2,607,057 views","Apr 29, 2017",55:29
The Muffin Man | Kids Songs | Super Simple Songs,"463,775,088 views","Apr 22, 2017",2:07
The Ants Go Marching | + More Kids Songs | Super Simple Songs,"35,807,078 views","Apr 20, 2017",56:14
Brush Your Teeth | Kids Songs | Super Simple Songs,"47,558,033 views","Apr 15, 2017",2:14
Alice The Camel | Kids Songs | Super Simple Songs,"20,724,042 views","Apr 8, 2017",2:07
The Muffin Man + More Kids Songs | Super Simple Songs,"15,731,343 views","Apr 6, 2017",1:00:21
Hello Songs + More | Kids Songs | Sing Along With Tobee | Super Simple Songs,"9,911,227 views","Mar 25, 2017",50:16
Brush Your Teeth + More | Kids Songs | Super Simple Songs,"22,398,350 views","Mar 23, 2017",1:00:25
@Treetop Family Song Collection | Kids Songs | 16 Children's Songs,"1,603,867 views","Mar 13, 2017",36:46
"Goodbye, See You Soon | Goodbye Song for Kids | Treetop Family Children's Song","1,320,230 views","Mar 4, 2017",1:09
Alice The Camel + More | Kids Songs | Super Simple Songs,"52,683,599 views","Mar 9, 2017",1:06:01
Peekaboo | Original Children's Song | Peek-a-boo Song for Kids | Let's play Peek A Boo!,"24,962,391 views","Feb 23, 2017",1:32
10 Little Dinosaurs + More | Kids Songs | Super Simple Songs,"48,047,572 views","Feb 18, 2017",1:05:16
"Star Light, Star Bright | Shapes Song for Kids","622,056 views","Feb 11, 2017",2:48
Introducing Sing Along With Tobee! | New show from Super Simple Songs!,"520,462 views","Feb 4, 2017",1:05
Little Robin Redbreast | Kids Songs | Super Simple Songs,"17,026,830 views","Feb 2, 2017",2:18
10 Little Dinosaurs | Kids Songs | Super Simple Songs,"64,160,981 views","Jan 23, 2017",2:12
Wash Your Hands | Original Kids Song from Treetop Family,"482,382 views","Jan 21, 2017",1:09
Join Us For Dinosaur Week!,"520,406 views","Jan 19, 2017",0:30
Welcome to Milo's Monster School Vlog!,"234,355 views","Jan 13, 2017",0:56
Apples & Bananas | Super Simple Songs,"186,332,490 views","Jan 5, 2017",3:15
Simple Gifts | Original Kids Song from Treetop Family,"429,810 views","Dec 11, 2016",3:08
Peek-a-boo Song + More | Kids Songs | Super Simple Songs,"33,228,265 views","Mar 18, 2017",55:06
Have you seen Super Simple TV? | Original Kids Shows & Cartoons,"850,649 views","Dec 8, 2016",22:16
Little Robin Redbreast + More | Nursery Rhymes & Children's Songs | Super Simple Songs,"5,902,657 views","Feb 25, 2017",54:56
Super Simple Songs - Christmas 🎄 | Full DVD! | Christmas Songs for Kids,"10,941,607 views","Dec 1, 2016",29:41
Each Snowflake Is Special | Original Kids Song from Treetop Family,"796,538 views","Nov 28, 2016",2:32
Baby Shark | featuring Finny The Shark | Super Simple Songs,"98,047,459 views","Nov 26, 2016",1:09
Apples & Bananas | + More Kids Songs | Super Simple Songs,"17,272,908 views","Nov 24, 2016",50:35
The Ice Cream Song | Kids Songs | Super Simple Songs,"31,990,145 views","Nov 22, 2016",3:20
Mr. Golden Sun | + More Kids Songs | Super Simple Songs,"5,587,950 views","Nov 17, 2016",50:15
Seven Steps | + More Kids Songs | Super Simple Songs,"70,779,398 views","Nov 12, 2016",1:07:02
Baby Shark - featuring Finny The Shark | + More Kids Songs | Super Simple Songs,"346,448,725 views","Nov 10, 2016",54:47
Grandparents Are Special | Original Kids Song from Treetop Family,"588,244 views","Nov 5, 2016",2:36
Five Little Speckled Frogs | + More Kids Songs | Super Simple Songs,"15,586,410 views","Nov 3, 2016",1:08:18
How Many Fingers? + More | Kids Songs | Super Simple Songs,"9,835,414 views","Oct 22, 2016",1:11:06
"Jump Up, Jump In | Original Kids Song from Treetop Family","322,480 views","Oct 15, 2016",2:35
Five Little Speckled Frogs | Kids Songs | Super Simple Songs,"74,926,376 views","Oct 13, 2016",3:02
Five Creepy Spiders | Halloween Songs + More Kids Songs | Super Simple Songs,"16,311,663 views","Oct 10, 2016",48:56
Five Little Ducks + More | Kids Songs and Nursery Rhymes | Super Simple Songs,"53,471,317 views","Oct 8, 2016",1:09:59
